	geneID	repID	modelID	type	mcmcID	var	mean
162	BGLOBIN	A	JCAA	post	1162	5.892645202020204	2.2965277777777775
163	BGLOBIN	A	JCAA	post	1163	5.778659188034186	2.2965277777777775
164	BGLOBIN	A	JCAA	post	1164	6.143282342657345	2.3020833333333335
165	BGLOBIN	A	JCAA	post	1165	5.941328671328674	2.325
166	BGLOBIN	A	JCAA	post	1166	5.9068060411810395	2.3159722222222223
167	BGLOBIN	A	JCAA	post	1167	5.823074980574979	2.276388888888889
168	BGLOBIN	A	JCAA	post	1168	5.900155400155398	2.288888888888889
169	BGLOBIN	A	JCAA	post	1169	5.863344502719501	2.290972222222222
170	BGLOBIN	A	JCAA	post	1170	5.815011169386169	2.2826388888888887
171	BGLOBIN	A	JCAA	post	1171	5.929995629370628	2.3020833333333335
172	BGLOBIN	A	JCAA	post	1172	5.803317307692309	2.2895833333333333
173	BGLOBIN	A	JCAA	post	1173	5.895912975912973	2.2944444444444443
174	BGLOBIN	A	JCAA	post	1174	5.880038850038852	2.2805555555555554
175	BGLOBIN	A	JCAA	post	1175	5.975804195804195	2.3
176	BGLOBIN	A	JCAA	post	1176	5.945609945609946	2.288888888888889
177	BGLOBIN	A	JCAA	post	1177	5.992937062937061	2.325
178	BGLOBIN	A	JCAA	post	1178	5.981328671328674	2.308333333333333
179	BGLOBIN	A	JCAA	post	1179	6.171747766122765	2.3381944444444445
180	BGLOBIN	A	JCAA	post	1180	6.076071775446776	2.353472222222222
181	BGLOBIN	A	JCAA	post	1181	6.092165889665888	2.351388888888889
182	BGLOBIN	A	JCAA	post	1182	5.87216588966589	2.301388888888889
183	BGLOBIN	A	JCAA	post	1183	5.842373251748254	2.314583333333333
184	BGLOBIN	A	JCAA	post	1184	5.942423756798758	2.304861111111111
185	BGLOBIN	A	JCAA	post	1185	6.084960664335665	2.3020833333333335
186	BGLOBIN	A	JCAA	post	1186	6.104789724164723	2.3243055555555556
187	BGLOBIN	A	JCAA	post	1187	5.776874514374514	2.2680555555555557
188	BGLOBIN	A	JCAA	post	1188	5.8469225912975915	2.3006944444444444
189	BGLOBIN	A	JCAA	post	1189	5.888682498057498	2.307638888888889
190	BGLOBIN	A	JCAA	post	1190	5.691958041958041	2.2583333333333333
191	BGLOBIN	A	JCAA	post	1191	5.74270202020202	2.290277777777778
192	BGLOBIN	A	JCAA	post	1192	5.819391996891996	2.2819444444444446
193	BGLOBIN	A	JCAA	post	1193	5.929368686868685	2.348611111111111
194	BGLOBIN	A	JCAA	post	1194	5.850909090909091	2.316666666666667
195	BGLOBIN	A	JCAA	post	1195	5.836883741258744	2.2895833333333333
196	BGLOBIN	A	JCAA	post	1196	5.951031468531465	2.3291666666666666
197	BGLOBIN	A	JCAA	post	1197	5.746778846153844	2.2645833333333334
198	BGLOBIN	A	JCAA	post	1198	5.878024475524475	2.3291666666666666
199	BGLOBIN	A	JCAA	post	1199	5.933191530691533	2.334722222222222
200	BGLOBIN	A	JCAA	post	1200	5.791530691530695	2.2777777777777777
201	BGLOBIN	A	JCAA	post	1201	5.692027972027969	2.3
202	BGLOBIN	A	JCAA	post	1202	6.102163461538463	2.33125
203	BGLOBIN	A	JCAA	post	1203	5.73611451048951	2.2604166666666665
204	BGLOBIN	A	JCAA	post	1204	5.904510003885002	2.3131944444444446
205	BGLOBIN	A	JCAA	post	1205	5.927190656565655	2.2965277777777775
206	BGLOBIN	A	JCAA	post	1206	5.958332847707853	2.329861111111111
207	BGLOBIN	A	JCAA	post	1207	6.07468531468531	2.3333333333333335
208	BGLOBIN	A	JCAA	post	1208	6.065372474747474	2.2965277777777775
209	BGLOBIN	A	JCAA	post	1209	5.867233391608388	2.2895833333333333
210	BGLOBIN	A	JCAA	post	1210	5.660629370629371	2.2583333333333333
211	BGLOBIN	A	JCAA	post	1211	5.893076437451435	2.3118055555555554
212	BGLOBIN	A	JCAA	post	1212	5.845729895104896	2.285416666666667
213	BGLOBIN	A	JCAA	post	1213	6.11306478243978	2.3409722222222222
214	BGLOBIN	A	JCAA	post	1214	6.068938908313909	2.353472222222222
215	BGLOBIN	A	JCAA	post	1215	6.078845668220667	2.3368055555555554
216	BGLOBIN	A	JCAA	post	1216	5.886416083916081	2.3375000000000004
217	BGLOBIN	A	JCAA	post	1217	5.806638986013985	2.2979166666666666
218	BGLOBIN	A	JCAA	post	1218	5.851569055944056	2.310416666666667
219	BGLOBIN	A	JCAA	post	1219	5.965022824397823	2.3090277777777777
220	BGLOBIN	A	JCAA	post	1220	5.9357731157731175	2.2944444444444443
221	BGLOBIN	A	JCAA	post	1221	5.767513111888115	2.277083333333333
222	BGLOBIN	A	JCAA	post	1222	5.963121600621601	2.3152777777777778
223	BGLOBIN	A	JCAA	post	1223	5.7282342657342635	2.2708333333333335
