	geneID	repID	modelID	type	mcmcID	var	mean
460	BGLOBIN	A	CATC10GTR4GAA	post	1460	21.553657731157728	3.7319444444444443
461	BGLOBIN	A	CATC10GTR4GAA	post	1461	20.78951000388501	3.6381944444444443
462	BGLOBIN	A	CATC10GTR4GAA	post	1462	22.061184440559433	3.6020833333333337
463	BGLOBIN	A	CATC10GTR4GAA	post	1463	19.637563616938618	3.520138888888889
464	BGLOBIN	A	CATC10GTR4GAA	post	1464	17.425310314685312	3.3854166666666665
465	BGLOBIN	A	CATC10GTR4GAA	post	1465	19.961328671328673	3.6750000000000003
466	BGLOBIN	A	CATC10GTR4GAA	post	1466	20.80104118104118	3.577777777777778
467	BGLOBIN	A	CATC10GTR4GAA	post	1467	17.764706682206683	3.4680555555555554
468	BGLOBIN	A	CATC10GTR4GAA	post	1468	19.209269619269616	3.5805555555555557
469	BGLOBIN	A	CATC10GTR4GAA	post	1469	18.226149475524473	3.51875
470	BGLOBIN	A	CATC10GTR4GAA	post	1470	17.796829351204345	3.495138888888889
471	BGLOBIN	A	CATC10GTR4GAA	post	1471	14.578736888111882	3.247916666666667
472	BGLOBIN	A	CATC10GTR4GAA	post	1472	15.597573815073822	3.2319444444444443
473	BGLOBIN	A	CATC10GTR4GAA	post	1473	13.231748251748257	3.0833333333333335
474	BGLOBIN	A	CATC10GTR4GAA	post	1474	14.710838675213676	3.2118055555555554
475	BGLOBIN	A	CATC10GTR4GAA	post	1475	14.984426961926955	3.2430555555555554
476	BGLOBIN	A	CATC10GTR4GAA	post	1476	12.840528360528358	3.0555555555555554
477	BGLOBIN	A	CATC10GTR4GAA	post	1477	17.18475524475525	3.3
478	BGLOBIN	A	CATC10GTR4GAA	post	1478	15.989952894327887	3.321527777777778
479	BGLOBIN	A	CATC10GTR4GAA	post	1479	16.382388791763784	3.329861111111111
480	BGLOBIN	A	CATC10GTR4GAA	post	1480	20.703706293706293	3.658333333333333
481	BGLOBIN	A	CATC10GTR4GAA	post	1481	15.996514665889663	3.292361111111111
482	BGLOBIN	A	CATC10GTR4GAA	post	1482	16.29027923465423	3.3881944444444443
483	BGLOBIN	A	CATC10GTR4GAA	post	1483	16.267155691530697	3.3784722222222223
484	BGLOBIN	A	CATC10GTR4GAA	post	1484	15.92993006993006	3.2333333333333334
485	BGLOBIN	A	CATC10GTR4GAA	post	1485	14.444241938616942	3.195138888888889
486	BGLOBIN	A	CATC10GTR4GAA	post	1486	12.517198426573428	3.01875
487	BGLOBIN	A	CATC10GTR4GAA	post	1487	12.904147241647244	3.0819444444444444
488	BGLOBIN	A	CATC10GTR4GAA	post	1488	16.97591297591297	3.3444444444444446
489	BGLOBIN	A	CATC10GTR4GAA	post	1489	14.792528651903645	3.2201388888888887
490	BGLOBIN	A	CATC10GTR4GAA	post	1490	15.292120726495726	3.3159722222222223
491	BGLOBIN	A	CATC10GTR4GAA	post	1491	14.026176670551669	3.1215277777777777
492	BGLOBIN	A	CATC10GTR4GAA	post	1492	14.127656857031864	3.1631944444444446
493	BGLOBIN	A	CATC10GTR4GAA	post	1493	15.287761752136756	3.3006944444444444
494	BGLOBIN	A	CATC10GTR4GAA	post	1494	15.368507672882671	3.332638888888889
495	BGLOBIN	A	CATC10GTR4GAA	post	1495	18.75327457264957	3.609027777777778
496	BGLOBIN	A	CATC10GTR4GAA	post	1496	17.919176379176385	3.461111111111111
